candidate_id,target_topic,target_topic_slug,candidate_topic,candidate_topic_norm,candidate_topic_type,candidate_source,member_count,source_paper_count,member_candidate_ids,member_topics,source_paper_ids,source_years,missing_source_paper_ids,n_2019,N_2019,N_total_2019,N_survey_excluded_2019,f_2019,topic_f_2019,topic_n_2019,source_paper_ids_2019,n_2020,N_2020,N_total_2020,N_survey_excluded_2020,f_2020,topic_f_2020,topic_n_2020,source_paper_ids_2020,n_2021,N_2021,N_total_2021,N_survey_excluded_2021,f_2021,topic_f_2021,topic_n_2021,source_paper_ids_2021,n_2022,N_2022,N_total_2022,N_survey_excluded_2022,f_2022,topic_f_2022,topic_n_2022,source_paper_ids_2022,n_2023,N_2023,N_total_2023,N_survey_excluded_2023,f_2023,topic_f_2023,topic_n_2023,source_paper_ids_2023,ref_n_2024,ref_N_2024,ref_f_2024,problem_raw_score,problem_onset,problem_slope,problem_intercept,problem_r2,problem_growth,problem_positive_share,problem_end_strength,problem_pre_peak,problem_pre_onset_penalty,problem_fit_score,score,early_topic_peak,onset_to_2023_peak,gate2_strict_2024_validation_peak,gate1_strict_score_positive,gate1_score_positive,gate2_2024_validation_peak,gate3_strict_problem_2023_retention,gate3_problem_2023_retention,gate4_strict_pre_onset_not_too_high,gate4_pre_onset_not_too_high,validation_lift_2024_vs_2023,validation_lift_2024_vs_peak,early_support_n,early_active_years,core_min_ref_n,gate1_core_2024_validation,gate2_core_early_evidence,gate3_core_pre_onset_not_too_high,gate1_selected,gate2_selected,gate3_selected,gate_path,gate_mode,passed_all_gates
411e8a4ba4956cd1c36ff41733633f4c,machine unlearning,machine-unlearning,selective forgetting,selective forgetting,problem-space,cluster,9,10,"[""db136501bd83c8ee9f8528672ee22812"", ""f8c01b84192af83a2adac9b9ff933369"", ""4a94366d5dfeacda8ce388dfb4d9edef"", ""4870cb65514d12a090d9e0f9515423be"", ""b4f3a08ceeef272eebf74076e2b360e8"", ""e9201623e4397a7d9cf917d20c46806a"", ""dc4c4142a12a5dfd01261656f36b2b4c"", ""687dfd739a1507b8cbd904e2cc36b6fa"", ""bd7820e5efdb8b96d6990df2e5637f0e""]","[""selective class forgetting"", ""selective forgetting"", ""selective model forgetting"", ""selective forgetting in continual learning"", ""selective forgetting in deep neural networks"", ""selective forgetting in machine learning models"", ""selective forgetting in neural networks"", ""selective forgetting in ensemble learning"", ""selective forgetting under concept drift""]","[""175a70086e48ecdc93c7250e302362a564e51ec8"", ""594346df7e33a987b7b823e3c9662b59a3053706"", ""5ca2f64e6446a2c86d8a88193f47a0fd1faaacd9"", ""7f160841319fd790e01804eb2049bb0ea66d69c9"", ""7fa11496f963edd99011462532c0b2993a7f23ea"", ""c062e135991c79d61deb123c74b1154f6b0ce5e6"", ""c92eed4bfe1f55ada9e488f26cb3c4c9231e6b27"", ""cad59d934bc818d7698992c89fdb56d088eb8aa1"", ""f11518870e2e059a3aad7378af19351f3c14ec13"", ""f999f0396a674cf5c1a195fb99386e2b44fedb92""]","[2019, 2021, 2022, 2023]",[],1,145,145,0,0.006896551724137931,0.006896551724137931,1,"[""594346df7e33a987b7b823e3c9662b59a3053706""]",0,143,144,1,0.0,0.0,0,[],4,223,225,2,0.017937219730941704,0.017937219730941704,4,"[""5ca2f64e6446a2c86d8a88193f47a0fd1faaacd9"", ""7f160841319fd790e01804eb2049bb0ea66d69c9"", ""c062e135991c79d61deb123c74b1154f6b0ce5e6"", ""f11518870e2e059a3aad7378af19351f3c14ec13""]",3,266,269,3,0.011278195488721804,0.011278195488721804,3,"[""175a70086e48ecdc93c7250e302362a564e51ec8"", ""7fa11496f963edd99011462532c0b2993a7f23ea"", ""cad59d934bc818d7698992c89fdb56d088eb8aa1""]",2,361,372,11,0.00554016620498615,0.00554016620498615,2,"[""c92eed4bfe1f55ada9e488f26cb3c4c9231e6b27"", ""f999f0396a674cf5c1a195fb99386e2b44fedb92""]",28,751,0.037283621837549935,0.0,2019,2.270814302526989,-13.803478018275165,0.12201811257161843,0.8033240997515098,0.25,0.30886426596650873,0.0,1.0,0.0,0.0,0.017937219730941704,0.017937219730941704,True,False,False,True,False,False,True,True,6.729693741677763,2.078561917443409,10,4,3,True,True,True,True,True,True,core_validated,core,True
4ff105dc2fbf2f41ec6aa9d8c4bee085,machine unlearning,machine-unlearning,scalable machine unlearning,scalable machine unlearning,problem-space,cluster,1,3,"[""b0e685919851e8f5820d294cfd993ff7""]","[""scalable machine unlearning""]","[""431860f783a8e5d4da8038748b1708232b67e856"", ""4fa74bef94ef249a729dd318dcc47f6d1c3fcef2"", ""a21617fb48d9832d2b849b47421c05a579cfdb8a""]","[2021, 2022, 2023]",[],0,145,145,0,0.0,0.0,0,[],0,143,144,1,0.0,0.0,0,[],1,223,225,2,0.004484304932735426,0.004484304932735426,1,"[""431860f783a8e5d4da8038748b1708232b67e856""]",1,266,269,3,0.0037593984962406013,0.0037593984962406013,1,"[""4fa74bef94ef249a729dd318dcc47f6d1c3fcef2""]",1,361,372,11,0.002770083102493075,0.002770083102493075,1,"[""a21617fb48d9832d2b849b47421c05a579cfdb8a""]",47,751,0.06258322237017311,0.0,2019,6.553181112332614,-27.534679878581578,0.7389432284622346,0.6177285319412021,0.25,0.6177285319412021,0.0,1.0,0.0,0.0,0.004484304932735426,0.004484304932735426,True,False,False,True,False,False,True,True,22.592543275632494,13.956058588548604,3,3,3,True,True,True,True,True,True,core_validated,core,True
871f69a316a9b44ee3fe15e8390c741e,machine unlearning,machine-unlearning,data removal in federated learning,data removal in federated learning,problem-space,cluster,3,3,"[""d8e988bd003dd5cc7aac97f8a14b28da"", ""53e51c7c920073e50ee16d27282b60c8"", ""96701abb7c52d8b3e48043bc2ef6378e""]","[""client data removal in vertical federated learning"", ""client-level data removal in federated learning"", ""data removal in federated learning""]","[""4e26fc4fe687c7471e44f2a5e6feef0facfc4be1"", ""6082f10f282abc2ec8c20ba6d5c6799309481b56"", ""eadeffdec9fac8fd7f9aea732ca410eb082b7dcf""]","[2020, 2021, 2023]",[],0,145,145,0,0.0,0.0,0,[],1,143,144,1,0.006993006993006993,0.006993006993006993,1,"[""6082f10f282abc2ec8c20ba6d5c6799309481b56""]",1,223,225,2,0.004484304932735426,0.004484304932735426,1,"[""eadeffdec9fac8fd7f9aea732ca410eb082b7dcf""]",0,266,269,3,0.0,0.0,0,[],1,361,372,11,0.002770083102493075,0.002770083102493075,1,"[""4e26fc4fe687c7471e44f2a5e6feef0facfc4be1""]",26,751,0.03462050599201065,0.0,2019,2.081610983010169,-18.46740928425693,0.0731394746945534,0.3961218837428642,0.5,0.3961218837428642,0.0,1.0,0.0,0.0,0.006993006993006993,0.006993006993006993,True,False,False,True,False,False,True,True,12.498002663115845,4.9507323568575226,3,3,3,True,True,True,True,True,True,core_validated,core,True
3c3b72374428a8656696388710d17f14,machine unlearning,machine-unlearning,data deletion in trained models,data deletion in trained models,problem-space,cluster,3,3,"[""573a51024bf5163bf96d35e6a98a00be"", ""f70b9ba48fac68ca524821f3d9f303cd"", ""f92e1da8978b8328e0fb4489f8570c58""]","[""data deletion from trained models"", ""data deletion in trained models"", ""training data deletion from trained models""]","[""2d191e60760bf0506142f74602766edff08b2726"", ""6a2efd7e59ec314e29850e744be05eb65ccdfbc4"", ""71c3eb0ae5921bfdff75a5bc2f841889d3cc17e9""]","[2019, 2020, 2021]",[],1,145,145,0,0.006896551724137931,0.006896551724137931,1,"[""6a2efd7e59ec314e29850e744be05eb65ccdfbc4""]",1,143,144,1,0.006993006993006993,0.006993006993006993,1,"[""71c3eb0ae5921bfdff75a5bc2f841889d3cc17e9""]",1,223,225,2,0.004484304932735426,0.004484304932735426,1,"[""2d191e60760bf0506142f74602766edff08b2726""]",0,266,269,3,0.0,0.0,0,[],0,361,372,11,0.0,0.0,0,[],63,751,0.08388814913448735,0.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.006993006993006993,0.006993006993006993,True,False,False,True,False,False,True,True,inf,11.99600532623169,3,3,3,True,True,True,True,True,True,core_validated,core,True
4e2c92fb1b8b4aa010c2776e78654637,machine unlearning,machine-unlearning,deep neural network unlearning,deep neural network unlearning,problem-space,cluster,3,3,"[""0dce307ac05ba719f08e121a028d2b50"", ""0f65c1d400ad91de1d7d6fa2a6e3a0af"", ""13bfc5906e95ec0e23a9566370b7cf88""]","[""deep neural network unlearning"", ""efficient deep neural network unlearning"", ""neural network machine unlearning""]","[""85776a24e57494f3cd9c4e231c4fb87ab3a28ade"", ""862d78925dbe0f6974b68a97783fb407b53db410"", ""d7e1aa024dbcd2e30f16ac5d19952d05faf02f08""]","[2021, 2022, 2023]",[],0,145,145,0,0.0,0.0,0,[],0,143,144,1,0.0,0.0,0,[],1,223,225,2,0.004484304932735426,0.004484304932735426,1,"[""85776a24e57494f3cd9c4e231c4fb87ab3a28ade""]",1,266,269,3,0.0037593984962406013,0.0037593984962406013,1,"[""d7e1aa024dbcd2e30f16ac5d19952d05faf02f08""]",1,361,372,11,0.002770083102493075,0.002770083102493075,1,"[""862d78925dbe0f6974b68a97783fb407b53db410""]",28,751,0.037283621837549935,0.0,2019,6.553181112332614,-27.534679878581578,0.7389432284622346,0.6177285319412021,0.25,0.6177285319412021,0.0,1.0,0.0,0.0,0.004484304932735426,0.004484304932735426,True,False,False,True,False,False,True,True,13.459387483355526,8.314247669773636,3,3,3,True,True,True,True,True,True,core_validated,core,True
8b42dd071bdcbbf4336a15444fadd459,machine unlearning,machine-unlearning,class-wise machine unlearning,class-wise machine unlearning,problem-space,cluster,2,2,"[""25283b6a2f65c782196a5d4ef38b1e7e"", ""3995f337e86cc1c011697cca99ad9a9d""]","[""class-wise machine unlearning"", ""multiclass machine unlearning""]","[""1a636292de5a610b0f201970518e615cf0fdda36"", ""6c3031b07dc2684cc633425f0e753e896aac03e2""]","[2020, 2023]",[],0,145,145,0,0.0,0.0,0,[],1,143,144,1,0.006993006993006993,0.006993006993006993,1,"[""1a636292de5a610b0f201970518e615cf0fdda36""]",0,223,225,2,0.0,0.0,0,[],0,266,269,3,0.0,0.0,0,[],1,361,372,11,0.002770083102493075,0.002770083102493075,1,"[""6c3031b07dc2684cc633425f0e753e896aac03e2""]",16,751,0.02130492676431425,0.0,2019,2.0816109830101683,-22.912179153195222,0.07318051926041658,0.3961218837428642,0.5,0.3961218837428642,0.0,1.0,0.0,0.0,0.006993006993006993,0.006993006993006993,True,False,False,True,False,False,True,True,7.691078561917444,3.0466045272969375,2,2,3,True,True,True,True,True,True,core_validated,core,True
9f8e8e8647ff008fa20c92c996230fe4,machine unlearning,machine-unlearning,machine unlearning in large language models,machine unlearning in large language models,problem-space,cluster,2,2,"[""cb719f0d05190787e10cc58b147f20e3"", ""70f1e9f5d4d3fa1a3368be14e7a3b8af""]","[""knowledge unlearning in large language models"", ""machine unlearning in large language models""]","[""4fb23b966115ad11a929df3a5674a02f3a62d084"", ""be974844cd1e5a441fcfebcff62f72e48af46f63""]",[2023],[],0,145,145,0,0.0,0.0,0,[],0,143,144,1,0.0,0.0,0,[],0,223,225,2,0.0,0.0,0,[],0,266,269,3,0.0,0.0,0,[],2,361,372,11,0.00554016620498615,0.00554016620498615,2,"[""4fb23b966115ad11a929df3a5674a02f3a62d084"", ""be974844cd1e5a441fcfebcff62f72e48af46f63""]",9,751,0.011984021304926764,0.0,2019,4.48705806766722,-32.118079183595746,0.5,1.0,0.25,1.0,0.0,1.0,0.0,0.0,0.00554016620498615,0.00554016620498615,True,False,False,True,True,True,True,True,2.1631158455392807,2.1631158455392807,2,1,3,True,True,True,True,True,True,core_validated,core,True
dd22facdf336049cb0625b465ee496dc,machine unlearning,machine-unlearning,federated machine unlearning,federated machine unlearning,problem-space,cluster,1,2,"[""6f31efb4b8df214750582689993d7f65""]","[""federated machine unlearning""]","[""06edb1f6eadb6c141d720fcca4c854578dc5d670"", ""1ff32b615497085a999f17192a09914628ebf77c""]","[2022, 2023]",[],0,145,145,0,0.0,0.0,0,[],0,143,144,1,0.0,0.0,0,[],0,223,225,2,0.0,0.0,0,[],1,266,269,3,0.0037593984962406013,0.0037593984962406013,1,"[""1ff32b615497085a999f17192a09914628ebf77c""]",1,361,372,11,0.002770083102493075,0.002770083102493075,1,"[""06edb1f6eadb6c141d720fcca4c854578dc5d670""]",28,751,0.037283621837549935,0.0,2019,6.553181112332614,-31.979449747519862,0.7464566327905275,0.736842105333158,0.25,0.736842105333158,0.0,1.0,0.0,0.0,0.0037593984962406013,0.0037593984962406013,True,False,False,True,False,False,True,True,13.459387483355526,9.917443408788284,2,2,3,True,True,True,True,True,True,core_validated,core,True
62a438eb978fdb7430a0226728be763e,machine unlearning,machine-unlearning,exact unlearning,exact unlearning,problem-space,cluster,1,2,"[""2720812372d4e20b409d047236b30f24""]","[""exact unlearning""]","[""0fa360d5bb8ce649155c6816fd19e5bffac4e07c"", ""a5f39bcd6198b26997b77233ff81a14e6bc8a32d""]","[2021, 2023]",[],0,145,145,0,0.0,0.0,0,[],0,143,144,1,0.0,0.0,0,[],1,223,225,2,0.004484304932735426,0.004484304932735426,1,"[""0fa360d5bb8ce649155c6816fd19e5bffac4e07c""]",0,266,269,3,0.0,0.0,0,[],1,361,372,11,0.002770083102493075,0.002770083102493075,1,"[""a5f39bcd6198b26997b77233ff81a14e6bc8a32d""]",19,751,0.02529960053262317,0.0,2019,4.348428631591329,-27.534679878581574,0.3260038998757804,0.6177285319412021,0.5,0.6177285319412021,0.0,1.0,0.0,0.0,0.004484304932735426,0.004484304932735426,True,False,False,True,False,False,True,True,9.133155792276964,5.641810918774967,2,2,3,True,True,True,True,True,True,core_validated,core,True
4e05f1d1e91349bfd37a987293170ebe,machine unlearning,machine-unlearning,exact machine unlearning,exact machine unlearning,problem-space,cluster,3,3,"[""50107705aba06a60223cd417be4b490e"", ""7e8607957bdb40ae4a85d6da73cbd150"", ""eb87c0a356e5d0b6542ff7a4fd79834b""]","[""approximate machine unlearning"", ""approximate machine unlearning security"", ""exact machine unlearning""]","[""4471c5c8f9eadda3f6b321d5538035911d26093f"", ""c8323e6906483bf18bed267306a5081bb843beb4"", ""cbb23dd4a340345b8ceca8894b9f9b475c2ee6c0""]",[2023],[],0,145,145,0,0.0,0.0,0,[],0,143,144,1,0.0,0.0,0,[],0,223,225,2,0.0,0.0,0,[],0,266,269,3,0.0,0.0,0,[],3,361,372,11,0.008310249307479225,0.008310249307479225,3,"[""4471c5c8f9eadda3f6b321d5538035911d26093f"", ""c8323e6906483bf18bed267306a5081bb843beb4"", ""cbb23dd4a340345b8ceca8894b9f9b475c2ee6c0""]",29,751,0.03861517976031957,0.0,2019,4.5681510892768165,-32.19917220520534,0.5000000000000001,1.0,0.25,1.0,0.0,1.0,0.0,0.0,0.008310249307479225,0.008310249307479225,True,False,False,True,True,True,True,True,4.646693297825122,4.646693297825122,3,1,3,True,True,True,True,True,True,core_validated,core,True
